id,name,displayName,race,bodyType,imagePath,downloadUrl,infoLink,
rosame,rosame_drow,Rosame,drow,bt1,images/Rosame_ocr.png,https://f.rpghq.org/tS4fVJH7abtG.pak?n=Drow_F%20-%20Rosame%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
serah vampire,serah vampire_drow,Serah Vampire,drow,bt1,images/Serah_Vampire.webp,https://f.rpghq.org/MNAZxjNaeCWE.pak?n=Drow_F%20-%20Serah%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
serah,serah_drow,Serah,drow,bt1,images/Serah_ocr.png,https://f.rpghq.org/MNAZxjNaeCWE.pak?n=Drow_F%20-%20Serah%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
shart (vemp),shart (vemp)_drow,Shart (VEMP),drow,bt1,images/Shart_(VEMP).webp,https://f.rpghq.org/2jWHBvetVOti.pak?n=Drow_F%20-%20Shart%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
shart alt (vemp),shart alt (vemp)_drow,Shart Alt (VEMP),drow,bt1,images/Shart_Alt_(VEMP).webp,https://f.rpghq.org/Ad8vmrdw6pc1.pak?n=Drow_F%20-%20Shart%20Alt%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
solene,solene_drow,Solene,drow,bt1,images/Solene_meta.png,https://f.rpghq.org/e5UYbdixPk4l.pak?n=Drow_F%20-%20Solene%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/9987,
sylphin,sylphin_drow,Sylphin,drow,bt1,images/Sylphin.webp,https://f.rpghq.org/fApp0B3vtFl2.pak?n=Drow_F%20-%20Sylphin%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
sylva (vemp),sylva (vemp)_drow,Sylva (VEMP),drow,bt1,images/Sylva_(VEMP).webp,https://f.rpghq.org/e4uG8qUNiYYv.pak?n=Drow_F%20-%20Sylva%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
sylva alt (vemp),sylva alt (vemp)_drow,Sylva Alt (VEMP),drow,bt1,images/Sylva_Alt_(VEMP).webp,https://f.rpghq.org/eJTEhI6nJ4Kq.pak?n=Drow_F%20-%20Sylva%20Alt%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
tabris,tabris_drow,Tabris,drow,bt1,images/Tabris.webp,https://f.rpghq.org/DxncBPEtINEt.pak?n=Drow_F%20-%20Tabris%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/9987,
teris vampire,teris vampire_drow,Teris Vampire,drow,bt1,images/Teris_Vampire.webp,https://f.rpghq.org/jrbnDNow8WTb.pak?n=Drow_F%20-%20Teris%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
teris,teris_drow,Teris,drow,bt1,images/Teris.webp,https://f.rpghq.org/jrbnDNow8WTb.pak?n=Drow_F%20-%20Teris%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
themia's sister (elf),themia's sister (elf)_drow,Themia's Sister (ELF),drow,bt1,images/Themia's_Sister_(ELF).webp,https://f.rpghq.org/BbvbyrfUR5mZ.pak?n=Drow_F%20-%20Themia's%20Sister%20(ELF)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/1965,
themia's sister (hel),themia's sister (hel)_drow,Themia's Sister (HEL),drow,bt1,images/Themia's_Sister_(HEL).webp,https://f.rpghq.org/3Th7V7KZ8Hb7.pak?n=Drow_F%20-%20Themia's%20Sister%20(HEL)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/1965,
velvet,velvet_drow,Velvet,drow,bt1,images/Velvet_meta.png,https://f.rpghq.org/rsuDZIsGU2MW.pak?n=Drow_F%20-%20Velvet%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
verity,verity_drow,Verity,drow,bt1,images/Verity_meta.png,https://f.rpghq.org/jNuBFjz0JP6H.pak?n=Drow_F%20-%20Verity%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/9987,
vi,vi_drow,Vi,drow,bt1,images/Olivia.webp,https://f.rpghq.org/bM32CNJgX43e.pak?n=Drow_F%20-%20Olivia%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
zafira scars,zafira scars_drow,Zafira Scars,drow,bt1,images/Zafira_Scars_ocr.png,https://f.rpghq.org/dQ25ZwBTQ0Q3.pak?n=Drow_F%20-%20Zafira%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
zafira,zafira_drow,Zafira,drow,bt1,images/Zafira_ocr.png,https://f.rpghq.org/dQ25ZwBTQ0Q3.pak?n=Drow_F%20-%20Zafira%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
- ares -,- ares -_drow,- Ares -,drow,bt2,images/__Ares___meta.png,https://f.rpghq.org/rsmI3Q7phqCg.pak?n=Drow_M%20-%20-%20Ares%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- corus -,- corus -_drow,- Corus -,drow,bt2,images/__Corus___meta.png,https://f.rpghq.org/SubuCqysIs3s.pak?n=Drow_M%20-%20-%20Corus%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- deimos -,- deimos -_drow,- Deimos -,drow,bt2,images/__Deimos___meta.png,https://f.rpghq.org/lHou1vCiP8ml.pak?n=Drow_M%20-%20-%20Deimos%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
adrian,adrian_drow,Adrian,drow,bt2,images/Adrian_meta.png,https://f.rpghq.org/te2UZ6PEDeyl.pak?n=Drow_M%20-%20Adrian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
almoran,almoran_drow,Almoran,drow,bt2,images/Almoran_ocr.png,https://f.rpghq.org/raYGfeAatKHQ.pak?n=Drow_M%20-%20Almoran%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
arian,arian_drow,Arian,drow,bt2,images/Arian_meta.png,https://f.rpghq.org/rB30YyIpB9q5.pak?n=Drow_M%20-%20Arian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
asmir,asmir_drow,Asmir,drow,bt2,images/Asmir_meta.png,https://f.rpghq.org/gdO2pgYjozDu.pak?n=Drow_M%20-%20Asmir%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
ayas,ayas_drow,Ayas,drow,bt2,images/Ayas_meta.png,https://f.rpghq.org/uZUJ7w843nJX.pak?n=Drow_M%20-%20Ayas%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
berron,berron_drow,Berron,drow,bt2,images/Berron_meta.png,https://f.rpghq.org/vllo8x35HckK.pak?n=Drow_M%20-%20Berron%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
birn,birn_drow,Birn,drow,bt2,images/Birn_meta.png,https://f.rpghq.org/bBYQEs75hZFQ.pak?n=Drow_M%20-%20Birn%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
blake,blake_drow,Blake,drow,bt2,images/Blake_ocr.png,https://f.rpghq.org/iQIbsMw2Pbid.pak?n=Drow_M%20-%20Blake%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
candy,candy_drow,Candy,drow,bt2,images/Candy_ocr.png,https://f.rpghq.org/Mj5N4tN05z8j.pak?n=Drow_M%20-%20Candy%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
chris,chris_drow,Chris,drow,bt2,images/Chris_meta.png,https://f.rpghq.org/Ysc4Qhh3JSlG.pak?n=Drow_M%20-%20Chris%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
cinamon,cinamon_drow,Cinamon,drow,bt2,images/Cinamon_meta.png,https://f.rpghq.org/fz6zr6bv5hBo.pak?n=Drow_M%20-%20Cinamon%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
coda,coda_drow,Coda,drow,bt2,images/Coda.webp,https://f.rpghq.org/K8YVXC03BZ78.pak?n=Drow_M%20-%20Coda%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
corey,corey_drow,Corey,drow,bt2,images/Corey_meta.png,https://f.rpghq.org/WWUbkO0VhaKF.pak?n=Drow_M%20-%20Corey%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
cronin,cronin_drow,Cronin,drow,bt2,images/Cronin_ocr.png,https://f.rpghq.org/zcNtCgXy9N8i.pak?n=Drow_M%20-%20Cronin%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
crow,crow_drow,Crow,drow,bt2,images/Crow_ocr.png,https://f.rpghq.org/Ivv68VbQU3jb.pak?n=Drow_M%20-%20Crow%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
dante,dante_drow,Dante,drow,bt2,images/Dante_meta.png,https://f.rpghq.org/BJ0OHdAKbsu6.pak?n=Drow_M%20-%20Dante%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
domi,domi_drow,Domi,drow,bt2,images/Domi_meta.png,https://f.rpghq.org/qvBgVsqjruy9.pak?n=Drow_M%20-%20Domi%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
eden,eden_drow,Eden,drow,bt2,images/Eden.webp,https://f.rpghq.org/F80tmukx3E6U.pak?n=Drow_M%20-%20Eden%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
ezekiel,ezekiel_drow,Ezekiel,drow,bt2,images/Ezekiel_ocr.png,https://f.rpghq.org/8ZuzIPd1q6V6.pak?n=Drow_M%20-%20Ezekiel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
gaskarth (vemp),gaskarth (vemp)_drow,Gaskarth (VEMP),drow,bt2,images/Gaskarth_(VEMP).webp,https://f.rpghq.org/9hLgkJgprCwq.pak?n=Drow_M%20-%20Gaskarth%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
ines,ines_drow,Ines,drow,bt2,images/Ines_meta.png,https://f.rpghq.org/s8dTG5hrWsFf.pak?n=Drow_M%20-%20Ines%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
jo alt,jo alt_drow,Jo Alt,drow,bt2,images/Jo__Alt.webp,https://f.rpghq.org/1lAQrk4Tb5Oh.pak?n=Drow_M%20-%20Jo%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
jo,jo_drow,Jo,drow,bt2,images/Jo_ocr.png,https://f.rpghq.org/aIQjlJmLreoB.pak?n=Drow_M%20-%20Jo%20%20Alt%20%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
julian,julian_drow,Julian,drow,bt2,images/Julian_ocr.png,https://f.rpghq.org/SVaGjBdaZXKN.pak?n=Drow_M%20-%20Julian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
kael (vemp),kael (vemp)_drow,Kael (VEMP),drow,bt2,images/Kael_(VEMP).webp,https://f.rpghq.org/Qs33fcVwKbp9.pak?n=Drow_M%20-%20Kael%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
kelay,kelay_drow,Kelay,drow,bt2,images/Kelay_ocr.png,https://f.rpghq.org/JX5W5YTuZCcH.pak?n=Drow_M%20-%20Kelay%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
kyle vampire,kyle vampire_drow,Kyle Vampire,drow,bt2,images/Kyle_Vampire.webp,https://f.rpghq.org/53isBYOnBcUi.pak?n=Drow_M%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
kyle,kyle_drow,Kyle,drow,bt2,images/Kyle.webp,https://f.rpghq.org/53isBYOnBcUi.pak?n=Drow_M%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
leander,leander_drow,Leander,drow,bt2,images/Leander_ocr.png,https://f.rpghq.org/yafqgFQSrNnc.pak?n=Drow_M%20-%20Leander%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
leif,leif_drow,Leif,drow,bt2,images/Leif_ocr.png,https://f.rpghq.org/S5fx5yWBpoUc.pak?n=Drow_M%20-%20Leif%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
lor,lor_drow,Lor,drow,bt2,images/Loreleyah.webp,https://f.rpghq.org/130DpWEh0r5W.pak?n=Drow_M%20-%20Lor%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
loren,loren_drow,Loren,drow,bt2,images/Loren_meta.png,https://f.rpghq.org/130DpWEh0r5W.pak?n=Drow_M%20-%20Lor%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
lucien vampire,lucien vampire_drow,Lucien Vampire,drow,bt2,images/Lucien_Vampire.webp,https://f.rpghq.org/NLq8pYzYCnl4.pak?n=Drow_M%20-%20Lucien%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
lucien,lucien_drow,Lucien,drow,bt2,images/Lucien_ocr.png,https://f.rpghq.org/NLq8pYzYCnl4.pak?n=Drow_M%20-%20Lucien%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
moth,moth_drow,Moth,drow,bt2,images/Moth_ocr.png,https://f.rpghq.org/haKzysECPOlq.pak?n=Drow_M%20-%20Moth%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
narel,narel_drow,Narel,drow,bt2,images/Narel_meta.png,https://f.rpghq.org/HkA4QCUHlf9G.pak?n=Drow_M%20-%20Narel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
nicolai,nicolai_drow,Nicolai,drow,bt2,images/Nicolai_meta.png,https://f.rpghq.org/WOe0F9YipqKQ.pak?n=Drow_M%20-%20Nicolai%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
noah,noah_drow,Noah,drow,bt2,images/Noah_meta.png,https://f.rpghq.org/sojJppBW0Hjm.pak?n=Drow_M%20-%20Noah%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
nolan,nolan_drow,Nolan,drow,bt2,images/Nolan.webp,https://f.rpghq.org/mRN7xEhnYRRQ.pak?n=Drow_M%20-%20Nolan%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
olaf,olaf_drow,Olaf,drow,bt2,,https://f.rpghq.org/GYEKP1YBrdJO.pak?n=Drow_M%20-%20Olaf%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
olof,olof_drow,Olof,drow,bt2,images/Olof_ocr.png,https://f.rpghq.org/h3XqJQhUz0l1.pak?n=Drow_M%20-%20Olof%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
onhee's preset 1 alecto(original),onhee's preset 1 alecto(original)_drow,Onhee's Preset 1 Alecto(Original),drow,bt2,images/Onhee's_Preset_1_Alecto(Original).webp,https://f.rpghq.org/GoCymTR95qWc.pak?n=Drow_M%20-%20Onhee's%20Preset%201%20Alecto(Original)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
onhee's preset 2 alecto with fangs,onhee's preset 2 alecto with fangs_drow,Onhee's Preset 2 Alecto With Fangs,drow,bt2,images/Onhee's_Preset_2_Alecto_With_Fangs.webp,https://f.rpghq.org/AopVtSnxsSRH.pak?n=Drow_M%20-%20Onhee's%20Preset%202%20Alecto%20With%20Fangs%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
onhee's preset 2 alecto(fixed),onhee's preset 2 alecto(fixed)_drow,Onhee's Preset 2 Alecto(Fixed),drow,bt2,images/Onhee's_Preset_2_Alecto(Fixed).webp,https://f.rpghq.org/2qNeYAu2xNOw.pak?n=Drow_M%20-%20Onhee's%20Preset%202%20Alecto(Fixed)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
onhee's preset 4 doyoung,onhee's preset 4 doyoung_drow,Onhee's Preset 4 DoYoung,drow,bt2,images/Onhee's_Preset_4_DoYoung.webp,https://f.rpghq.org/Mr6BMuazKU52.pak?n=Drow_M%20-%20Onhee's%20Preset%204%20DoYoung%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
oriel,oriel_drow,Oriel,drow,bt2,images/Oriel_ocr.png,https://f.rpghq.org/Y30fsA3cK2o7.pak?n=Drow_M%20-%20Oriel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
ornel,ornel_drow,Ornel,drow,bt2,images/Ornel.webp,https://f.rpghq.org/tS6GursMm9RN.pak?n=Drow_M%20-%20Ornel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
percy,percy_drow,Percy,drow,bt2,images/Percy_meta.png,https://f.rpghq.org/23BF2Prrx8eg.pak?n=Drow_M%20-%20Percy%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
res,res_drow,Res,drow,bt2,images/Ceres_ocr.png,https://f.rpghq.org/rsmI3Q7phqCg.pak?n=Drow_M%20-%20-%20Ares%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
rhay,rhay_drow,Rhay,drow,bt2,images/Rhay_ocr.png,https://f.rpghq.org/JPJAhhRuJdKg.pak?n=Drow_M%20-%20Rhay%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
rin,rin_drow,Rin,drow,bt2,images/Rina_meta.png,https://f.rpghq.org/LN1EYVjYHa0h.pak?n=Drow_M%20-%20Rin%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
rodmir,rodmir_drow,Rodmir,drow,bt2,images/Rodmir_meta.png,https://f.rpghq.org/gt5w1wO3Djxu.pak?n=Drow_M%20-%20Rodmir%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
royce,royce_drow,Royce,drow,bt2,images/Royce_ocr.png,https://f.rpghq.org/ZiRmh3vKHxkH.pak?n=Drow_M%20-%20Royce%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
rudi,rudi_drow,Rudi,drow,bt2,images/Rudi_ocr.png,https://f.rpghq.org/c0xYIwSSdZpw.pak?n=Drow_M%20-%20Rudi%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
rune,rune_drow,Rune,drow,bt2,images/Rune_ocr.png,https://f.rpghq.org/2n5L6qhfOJBk.pak?n=Drow_M%20-%20Rune%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
safir,safir_drow,Safir,drow,bt2,images/Safir_meta.png,https://f.rpghq.org/0FdqwNFmGFm9.pak?n=Drow_M%20-%20Safir%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
sai,sai_drow,Sai,drow,bt2,images/Sai_ocr.png,https://f.rpghq.org/SgoDepZoVYiN.pak?n=Drow_M%20-%20Sai%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
sinclair,sinclair_drow,Sinclair,drow,bt2,images/Sinclair_meta.png,https://f.rpghq.org/j2DGUwgraTgz.pak?n=Drow_M%20-%20Sinclair%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
sloane,sloane_drow,Sloane,drow,bt2,images/Sloane.webp,https://f.rpghq.org/9FRlyDs5GgEP.pak?n=Drow_M%20-%20Sloane%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
terys,terys_drow,Terys,drow,bt2,images/Terys_meta.png,https://f.rpghq.org/SeTsBGH10Fdw.pak?n=Drow_M%20-%20Terys%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
thiago,thiago_drow,Thiago,drow,bt2,images/Thiago.webp,https://f.rpghq.org/nyHU3v67nlCP.pak?n=Drow_M%20-%20Thiago%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
tion,tion_drow,Tion,drow,bt2,images/Tion.webp,https://f.rpghq.org/VPqjbr2C88AC.pak?n=Drow_M%20-%20Tion%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
valerian scars,valerian scars_drow,Valerian Scars,drow,bt2,images/Valerian_Scars_ocr.png,https://f.rpghq.org/7qKOLmCA8RTY.pak?n=Drow_M%20-%20Valerian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
valerian,valerian_drow,Valerian,drow,bt2,images/Valerian_ocr.png,https://f.rpghq.org/7qKOLmCA8RTY.pak?n=Drow_M%20-%20Valerian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
vane,vane_drow,Vane,drow,bt2,images/Vane_meta.png,https://f.rpghq.org/X6J7Chz94IS0.pak?n=Drow_M%20-%20Vane%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
viktor,viktor_drow,Viktor,drow,bt2,images/Viktor_meta.png,https://f.rpghq.org/SojVYdpPoa9z.pak?n=Drow_M%20-%20Viktor%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
wendris,wendris_drow,Wendris,drow,bt2,images/Wendris.webp,https://f.rpghq.org/280Lap08xGH9.pak?n=Drow_M%20-%20Wendris%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
yul,yul_drow,Yul,drow,bt2,images/Yul.webp,https://f.rpghq.org/3Omh4hPWNMwJ.pak?n=Drow_M%20-%20Yul%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
~duvain~,~duvain~_drow,~Duvain~,drow,bt2,images/~Duvain~.webp,https://f.rpghq.org/57dN1UuM5aeU.pak?n=Drow_M%20-%20~Duvain~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~ekko~,~ekko~_drow,~Ekko~,drow,bt2,images/~Ekko~.webp,https://f.rpghq.org/wLCUDA7frb3c.pak?n=Drow_M%20-%20~Ekko~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~faenor~,~faenor~_drow,~Faenor~,drow,bt2,images/~Faenor~.webp,https://f.rpghq.org/czISkGbrEtfk.pak?n=Drow_M%20-%20~Faenor~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~lhuher~,~lhuher~_drow,~Lhuher~,drow,bt2,images/~Lhuher~.webp,https://f.rpghq.org/EE7bINyDL9e8.pak?n=Drow_M%20-%20~Lhuher~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~nidion~,~nidion~_drow,~Nidion~,drow,bt2,images/~Nidion~.webp,https://f.rpghq.org/C2OhaLUwdvoa.pak?n=Drow_M%20-%20~Nidion~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~tiel~,~tiel~_drow,~Tiel~,drow,bt2,images/~Tiel~.webp,https://f.rpghq.org/hjZ31i8hDIB3.pak?n=Drow_M%20-%20~Tiel~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
- ares -,- ares -_drow,- Ares -,drow,bt4,images/__Ares___meta.png,https://f.rpghq.org/e61zqPn2cMz2.pak?n=Drow_MS%20-%20-%20Ares%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- corus -,- corus -_drow,- Corus -,drow,bt4,images/__Corus___meta.png,https://f.rpghq.org/v2qbs4VHqDGz.pak?n=Drow_MS%20-%20-%20Corus%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- deimos -,- deimos -_drow,- Deimos -,drow,bt4,images/__Deimos___meta.png,https://f.rpghq.org/Xui9jyR8UkC1.pak?n=Drow_MS%20-%20-%20Deimos%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
birn,birn_drow,Birn,drow,bt4,images/Birn_meta.png,https://f.rpghq.org/bbRqqmG8ptVq.pak?n=Drow_MS%20-%20Birn%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
dorian (vemp),dorian (vemp)_drow,Dorian (VEMP),drow,bt4,images/Dorian_(VEMP).webp,https://f.rpghq.org/p52cPKWa7nTk.pak?n=Drow_MS%20-%20Dorian%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
elrys,elrys_drow,Elrys,drow,bt4,images/Elrys_ocr.png,https://f.rpghq.org/iNhWDwqkBvX0.pak?n=Drow_MS%20-%20Elrys%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
ezekiel,ezekiel_drow,Ezekiel,drow,bt4,images/Ezekiel_ocr.png,https://f.rpghq.org/ieQxiSliikwe.pak?n=Drow_MS%20-%20Ezekiel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
hyrion,hyrion_drow,Hyrion,drow,bt4,images/Hyrion_ocr.png,https://f.rpghq.org/gQpeOwK4sp66.pak?n=Drow_MS%20-%20Hyrion%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
ines,ines_drow,Ines,drow,bt4,images/Ines_meta.png,https://f.rpghq.org/igWisaxQUNba.pak?n=Drow_MS%20-%20Ines%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
jayce,jayce_drow,Jayce,drow,bt4,images/Jayce_meta.png,https://f.rpghq.org/pl87Ps2nKuTP.pak?n=Drow_MS%20-%20Jayce%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
jo,jo_drow,Jo,drow,bt4,images/Jo_ocr.png,https://f.rpghq.org/0y15mRyM4Cze.pak?n=Drow_MS%20-%20Jo%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
julian,julian_drow,Julian,drow,bt4,images/Julian_ocr.png,https://f.rpghq.org/uObU6a6rMp2A.pak?n=Drow_MS%20-%20Julian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
kyle vampire,kyle vampire_drow,Kyle Vampire,drow,bt4,images/Kyle_Vampire.webp,https://f.rpghq.org/JQTWDULaHhFs.pak?n=Drow_MS%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
kyle,kyle_drow,Kyle,drow,bt4,images/Kyle.webp,https://f.rpghq.org/JQTWDULaHhFs.pak?n=Drow_MS%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
leander,leander_drow,Leander,drow,bt4,images/Leander_ocr.png,https://f.rpghq.org/43vQQzafKUsi.pak?n=Drow_MS%20-%20Leander%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
